SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPEST_MALE,POPEST_FEM,AGE04_MALE,AGE04_FEM,AGE59_MALE,AGE59_FEM,AGE1014_MALE,AGE1014_FEM,AGE1519_MALE,AGE1519_FEM,AGE2024_MALE,AGE2024_FEM,AGE2529_MALE,AGE2529_FEM,AGE3034_MALE,AGE3034_FEM,AGE3539_MALE,AGE3539_FEM,AGE4044_MALE,AGE4044_FEM,AGE4549_MALE,AGE4549_FEM,AGE5054_MALE,AGE5054_FEM,AGE5559_MALE,AGE5559_FEM,AGE6064_MALE,AGE6064_FEM,AGE6569_MALE,AGE6569_FEM,AGE7074_MALE,AGE7074_FEM,AGE7579_MALE,AGE7579_FEM,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_MALE,AGE85PLUS_FEM
50,6,73,California,San Diego County,9,1664729,1641360,109447,103585,102152,98434,99417,94984,109420,99967,147226,115249,150513,137043,133687,123427,116745,111577,103660,102636,104661,105491,104690,105909,102130,105310,85900,93549,70832,79112,47105,55217,31413,40048,22294,30591,23437,39231
50,6,73,California,San Diego County,10,1672189,1649048,107924,102641,102428,97993,99971,96176,108133,98751,142549,112577,151295,137193,135757,124771,120034,113921,104014,102806,104796,105301,102724,104029,102400,105355,88229,95947,70977,79428,51707,60358,32912,41360,22490,30942,23849,39499
50,6,73,California,San Diego County,11,1678934,1654927,106070,100956,102461,97735,100248,96283,107716,98686,139506,111122,150315,135630,137739,126390,123576,116186,104783,103297,103777,104534,101078,102135,102460,105342,90187,97135,72068,80898,54655,63759,35200,43594,23033,31322,24062,39923
50,6,73,California,San Diego County,12,1680017,1658313,103970,99195,103048,98263,99590,95432,107109,98878,135358,109315,148473,132675,139551,128866,125204,117572,106172,103844,102642,102964,99153,100649,102111,104835,91272,97737,73854,83010,57458,67363,37075,45259,23675,32168,24302,40288
50,6,75,California,San Francisco County,4,413943,401707,18784,17798,14632,14392,13501,13144,15791,16347,27888,29608,45806,45414,43052,40272,37178,32323,35784,29211,32211,26003,29229,24935,26998,25277,23942,23929,15063,16091,11459,13359,9297,11461,7094,10222,6234,11921
50,6,75,California,San Francisco County,5,421275,407601,19294,18299,15221,14743,13478,13255,15313,16015,26997,28555,47573,46384,45084,41976,37440,32939,36187,29797,32517,26053,29336,25059,27531,25396,24234,24189,16501,17546,11549,13484,9378,11531,7095,10082,6547,12298
50,6,75,California,San Francisco County,6,427426,412146,19750,18731,15521,15049,13773,13461,15034,15733,25842,27308,49152,47510,47327,43420,37491,33108,35890,29999,32505,26146,29771,25192,27786,25444,24494,24385,17767,18794,11836,13608,9430,11697,7178,9890,6879,12671
50,6,75,California,San Francisco County,7,433767,416983,20062,18949,15774,15216,14215,13679,14844,15645,25151,26370,50962,48603,49378,44991,37661,33471,35322,29798,32522,26482,30256,25410,27714,25269,24769,24505,19040,20056,12127,13891,9498,11790,7280,9825,7192,13033
50,6,75,California,San Francisco County,8,440323,422687,20659,19396,15848,15239,14274,14018,14754,15392,24818,25677,52759,49750,51139,46694,38315,34299,34296,29390,33068,27156,30548,25449,27797,25098,24724,24365,20340,21439,12577,14273,9605,11925,7253,9764,7549,13363
50,6,75,California,San Francisco County,9,444409,427103,20466,19524,16271,15468,14413,14257,14709,15496,24259,24839,53902,50903,52599,48157,39302,34887,33110,28922,33082,27715,30609,25340,27753,24731,24868,24411,21188,22359,13053,14697,9745,12009,7286,9722,7794,13666
50,6,75,California,San Francisco County,10,447916,430124,20467,19597,16456,15475,14811,14544,14754,15580,23635,24468,54232,50882,53855,48939,40576,35782,32391,28786,32992,27776,30353,25163,27497,24606,25012,24355,21360,22548,14352,15937,9720,12011,7419,9894,8034,13781
50,6,75,California,San Francisco County,11,449090,431606,20264,19428,16539,15607,14967,14618,14905,15794,23097,24033,53232,49924,54857,49811,41785,36664,32029,28513,32167,27558,30000,24951,27569,24648,25124,24223,21495,22707,15373,17128,9936,12083,7454,10061,8297,13855
50,6,75,California,San Francisco County,12,449221,432328,20055,19298,16424,15652,15115,14635,15040,15938,22642,23722,51910,48882,55869,50324,42683,37338,31706,28486,31041,27121,29758,25025,27841,24496,24793,23985,21655,22730,16503,18325,10150,12353,7505,10096,8531,13922
50,6,77,California,San Joaquin County,4,345463,348891,27458,26358,28178,26952,28815,27320,29452,27266,26502,24545,24080,22718,22683,22949,21907,22432,23044,23232,23586,23306,22693,22779,19112,20009,15816,17294,11100,12410,7710,9234,5582,7258,4071,6025,3674,6804
50,6,77,California,San Joaquin County,5,347804,351789,27239,25913,28438,27322,28771,27120,28909,26833,26962,25268,24023,22933,23189,23420,21785,22232,22917,23309,23336,22857,22677,23175,19855,20485,15902,17472,12134,13551,8100,9678,5731,7356,4039,5882,3797,6983
50,6,77,California,San Joaquin County,6,348551,353495,27008,25418,28560,27479,28447,27001,28327,26582,26836,25393,23949,23037,23472,23475,21757,22377,22566,23306,22958,22435,22798,23243,20360,20930,16261,17778,12764,14241,8589,10262,5916,7512,4113,5882,3870,7144
50,6,77,California,San Joaquin County,7,353785,357794,26924,25542,28879,27496,28537,27370,28077,26370,27127,25558,24745,23550,24276,23878,22545,22831,22449,23097,22884,22486,23077,23296,20849,21287,16864,18266,13340,15027,9038,10896,6111,7708,4133,5888,3930,7248
50,6,77,California,San Joaquin County,8,359616,362655,26942,25439,29223,27707,28799,27684,28285,26447,26913,25276,25915,24401,24736,24130,23209,23580,22548,22978,22997,22672,23132,23164,21409,21782,17422,18856,14055,15865,9483,11339,6305,7957,4221,5967,4022,7411
50,6,77,California,San Joaquin County,9,365315,367494,27041,25341,29312,27989,29246,27970,28544,26605,26634,25053,27114,25205,25120,24422,24118,24278,22569,22723,23182,23091,23115,22910,21730,22198,18028,19417,14614,16646,9972,11721,6587,8406,4262,6019,4127,7500
50,6,77,California,San Joaquin County,10,370464,372832,27195,25664,29300,27932,29843,28690,28746,26656,26305,24739,27917,26144,25348,24732,25178,24974,22741,22945,23380,23274,22950,22548,21785,22689,18830,19928,14551,16712,10907,12767,6982,8810,4376,6116,4130,7512
50,6,77,California,San Joaquin County,11,375009,377482,27118,25758,29325,27796,30369,29058,28798,26888,26230,24862,28404,26631,25745,25060,25971,25423,23187,23265,23246,23589,22871,22332,21964,22797,19289,20343,14948,17072,11393,13397,7402,9340,4552,6240,4197,7631
50,6,77,California,San Joaquin County,12,380193,381955,27101,25554,29360,28046,30699,29074,28955,27275,26435,24888,28541,26795,26520,25546,26555,25932,24134,23916,23150,23346,22618,22401,22236,22967,19710,20613,15454,17583,11897,14090,7799,9819,4751,6422,4278,7688
50,6,79,California,San Luis Obispo County,4,138465,132593,6918,6534,7021,6800,7190,6908,11475,10588,16055,12432,8925,7455,8228,7057,7425,6368,8301,7210,8990,8326,9877,10133,9854,10420,9118,9153,6259,6724,4420,4899,3364,4010,2620,3497,2425,4079
50,6,79,California,San Luis Obispo County,5,140057,134103,6871,6541,7197,6923,7111,6898,11485,10723,16991,12996,8511,7214,8549,7303,7564,6461,8238,7141,8710,7923,9742,9811,9759,10581,9165,9351,6972,7352,4682,5173,3386,4108,2630,3427,2494,4177
50,6,79,California,San Luis Obispo County,6,140436,135260,6954,6545,7192,7002,7072,6883,11244,10568,17128,13278,8374,7058,8686,7640,7726,6576,8061,7081,8362,7604,9496,9499,9653,10595,9279,9728,7479,7770,5106,5611,3444,4229,2641,3347,2539,4246
50,6,79,California,San Luis Obispo County,7,141405,136822,6917,6716,7193,6928,7117,6888,11262,10604,17175,13611,8569,7132,8869,7882,7911,6796,7855,6859,8162,7306,9223,9269,9470,10494,9428,10013,8009,8328,5416,6017,3591,4300,2667,3320,2571,4359
50,6,79,California,San Luis Obispo County,8,142006,138071,6948,6588,7369,6934,7116,7015,11053,10525,17089,13715,8709,7113,8742,8003,8140,7103,7580,6724,8150,7322,8867,8883,9394,10477,9500,10307,8532,8922,5789,6336,3714,4394,2666,3331,2648,4379
50,6,79,California,San Luis Obispo County,9,142929,138874,6854,6568,7384,6858,7239,7008,11093,10472,16991,13754,8926,7316,8664,7821,8384,7419,7535,6654,8091,7363,8507,8471,9318,10251,9484,10570,9072,9472,6024,6553,3935,4559,2718,3375,2710,4390
50,6,79,California,San Luis Obispo County,10,143284,139197,6762,6456,7262,6780,7357,7032,10835,10287,16642,13692,9117,7455,8505,7731,8759,7639,7610,6691,8055,7265,8280,8111,9215,9945,9419,10810,9105,9534,6700,7220,4213,4781,2715,3455,2733,4313
50,6,79,California,San Luis Obispo County,11,143696,139658,6635,6370,7221,6700,7322,7087,11012,10420,16472,13629,9105,7538,8436,7460,8887,7925,7860,6754,7970,7116,7954,7718,9045,9708,9316,10799,9165,9894,7169,7618,4589,5119,2772,3510,2766,4293
50,6,79,California,San Luis Obispo County,12,143377,139734,6504,6250,7223,6778,7260,6953,11068,10383,16142,13424,8994,7574,8371,7399,8910,8033,8063,6907,7737,6958,7730,7437,8789,9417,9148,10608,9277,10207,7544,8100,4901,5433,2892,3545,2824,4328
50,6,81,California,San Mateo County,4,357776,370568,23600,22721,23286,22329,22015,20895,21144,20041,21296,18909,25006,23744,26141,25918,26247,26263,27491,28093,27465,28256,27006,27944,23793,25509,20774,22863,13714,16270,10125,12334,7400,9573,5825,8440,5448,10466
50,6,81,California,San Mateo County,5,363176,376048,23563,22801,23643,22811,22301,21177,20958,20046,21366,19492,25546,23939,27067,26584,26351,26435,27834,28418,27379,27906,27131,28288,24614,26186,20811,22797,15065,17680,10418,12782,7633,9714,5895,8262,5601,10730
50,6,81,California,San Mateo County,6,368198,380463,23423,22767,23883,22793,22515,21566,20881,19936,21784,20072,25951,23933,28033,27514,26873,26629,27959,28310,27049,27570,27282,28544,25077,26547,21192,23186,15918,18563,10765,13480,7880,9975,5969,8188,5764,10890
50,6,81,California,San Mateo County,7,372551,384653,23453,22574,23718,22752,22825,21880,20792,19780,22120,20639,26654,24267,28714,27990,27207,27332,27867,27771,26752,27497,27310,28685,25495,26932,21534,23342,16785,19495,11236,14022,8090,10393,5992,8240,6007,11062
50,6,81,California,San Mateo County,8,376907,388148,23386,22397,23632,22627,22797,22142,21026,19741,22090,20851,27461,24681,29293,28435,28007,27967,27469,27124,26862,27734,27271,28556,25889,27073,21913,23780,17705,20255,11609,14480,8325,10914,5901,8173,6271,11218
50,6,81,California,San Mateo County,9,379087,388819,23000,21690,23242,22260,22853,22234,21130,19747,21879,20805,28797,25464,29802,28513,28223,28248,26823,26526,27204,27702,26683,27845,25976,27071,22159,24118,18293,20879,12001,14962,8577,11205,5952,8184,6493,11366
50,6,81,California,San Mateo County,10,379940,388961,22627,21317,22842,21673,22845,22045,21080,19803,21452,20548,29385,26196,30334,28706,28467,28290,26618,26267,27114,27486,26151,27083,25806,27013,22478,24408,18224,20806,13015,16006,8853,11615,6114,8255,6535,11444
50,6,81,California,San Mateo County,11,380484,388197,22289,20890,22221,21214,22792,21870,21175,19973,21346,20084,29537,26376,30728,28368,28920,28553,26530,26160,26926,27172,25458,26417,25643,26943,22704,24484,18375,20811,13622,16702,9192,12135,6324,8542,6702,11503
50,6,81,California,San Mateo County,12,379508,387065,21891,20635,21767,20678,22321,21453,21221,19933,21066,19795,29362,26379,31252,28690,29313,28462,26197,26247,26431,26274,24846,26001,25335,26869,22820,24458,18561,20772,14355,17364,9516,12550,6486,8862,6768,11643
50,6,83,California,Santa Barbara County,4,213053,212400,14175,13657,13361,13145,13444,12751,18734,18379,23881,21785,15970,13807,14227,12722,12590,11700,12847,12279,13216,13261,13547,13847,12269,12743,10542,11121,7385,8182,5575,6499,4405,5562,3544,4909,3341,6051
50,6,83,California,Santa Barbara County,5,215457,214242,14228,13750,13677,13436,13267,12634,18460,18130,25087,22976,15575,13312,14750,13138,12630,11690,12921,12165,12914,12815,13574,13841,12554,12987,10465,11288,8157,8807,5701,6702,4406,5542,3604,4884,3487,6145
50,6,83,California,Santa Barbara County,6,217884,216717,14402,13817,13947,13764,13282,12671,18285,18116,26135,24002,15378,13295,15111,13379,12843,11820,12779,12076,12605,12358,13420,13788,12714,13050,10750,11631,8566,9242,5971,7020,4495,5666,3629,4796,3572,6226
50,6,83,California,Santa Barbara County,7,220078,218967,14676,13940,14070,13802,13219,12842,18169,18167,26498,24480,15630,13342,15321,13600,13102,11953,12621,11971,12431,12121,13359,13748,12862,13240,11004,11810,8998,9727,6195,7361,4647,5753,3630,4770,3646,6340
50,6,83,California,Santa Barbara County,8,221615,220614,14878,14067,14043,13837,13326,13021,18075,18217,26561,24799,16046,13656,15144,13392,13300,12245,12487,11743,12407,12082,13046,13252,12939,13377,11249,12083,9503,10155,6462,7625,4769,5879,3619,4706,3761,6478
50,6,83,California,Santa Barbara County,9,222450,221890,14778,13841,14164,13965,13463,13162,17984,18313,26284,24597,16635,14454,15014,13171,13524,12453,12143,11554,12462,12107,12700,12838,12930,13439,11460,12303,9835,10686,6793,7756,4843,5993,3584,4767,3854,6491
50,6,83,California,Santa Barbara County,10,222867,222431,14518,13635,14229,13859,13681,13375,17826,18400,25894,24449,17320,15044,14560,12651,13833,12653,12043,11520,12402,11956,12281,12359,12806,13448,11732,12461,9775,10810,7483,8408,5007,6143,3529,4816,3948,6444
50,6,83,California,Santa Barbara County,11,222850,222930,14255,13550,14231,13733,13809,13610,17914,18460,25399,24166,17477,15188,14231,12603,14020,12805,12176,11557,12109,11758,12012,11951,12717,13385,11883,12499,9940,11109,7825,8759,5264,6471,3564,4903,4024,6423
50,6,83,California,Santa Barbara County,12,223245,223254,14019,13337,14332,13738,13841,13567,17812,18520,25010,23891,17591,15511,14434,12594,14200,12989,12266,11547,11918,11476,11844,11632,12490,13253,11934,12628,10146,11219,8221,9184,5447,6772,3689,4972,4051,6424
50,6,85,California,Santa Clara County,4,909220,902834,63676,60448,63135,60590,59381,56635,58745,54984,60644,54091,70401,64704,70171,67802,71072,68670,70837,69214,70286,66954,65594,63623,53155,54218,42050,45854,29888,33754,21644,26213,16237,20219,11767,16159,10537,18702
50,6,85,California,Santa Clara County,5,923098,914755,62708,59852,64285,61433,59980,57167,58448,55112,61801,55103,71855,64814,71752,69012,71365,68236,71873,70361,69492,66585,66863,64555,55486,56204,42563,46149,32123,36284,22626,27265,16748,20828,12081,16390,11049,19405
50,6,85,California,Santa Clara County,6,938111,928314,62444,59407,64987,62087,61075,58238,58110,55151,63270,56310,73182,65429,74449,70283,71313,68500,72358,70717,69006,66574,67832,65719,57727,57746,43790,47403,33493,37854,23818,28501,17335,21617,12459,16671,11463,20107
50,6,85,California,Santa Clara County,7,952395,939358,62059,58933,64772,61679,61996,59215,58074,55028,64748,57456,75363,66728,77120,71729,71793,68431,71868,70308,68698,66806,68776,66325,59448,58785,45259,48826,34868,39508,24755,29590,18113,22512,12753,16849,11932,20650
50,6,85,California,Santa Clara County,8,966167,950118,61986,58854,64118,61084,62499,59656,58228,55245,65093,58111,78798,68646,79468,73094,72739,68716,70934,69532,69239,67541,68703,65878,61054,60185,46913,50087,36421,41254,25769,30648,18713,23207,12887,17194,12605,21186
50,6,85,California,Santa Clara County,9,973257,955111,61050,58142,62898,59963,62599,59851,58581,55550,64100,57655,81910,70399,81643,73603,73154,69103,70011,68144,69319,68104,67841,65066,62021,60881,48357,51168,37706,42776,26643,31478,19051,23954,13244,17483,13129,21791
50,6,85,California,Santa Clara County,10,977117,955393,60456,57105,61057,58398,62836,59830,58649,55572,63245,56815,84291,71621,82565,73008,73950,69294,68777,66922,69490,68279,66322,64105,62446,60969,49919,52333,37912,42702,28251,33529,19745,24773,13576,17930,13630,22208
50,6,85,California,Santa Clara County,11,978212,954125,58804,55627,59393,56949,62707,59405,58904,56017,62243,56149,85629,72116,83438,72853,75463,69674,67634,65581,68499,67537,65123,63151,62593,61294,51348,52960,38712,43347,28999,34530,20656,25726,13988,18512,14079,22697
50,6,85,California,Santa Clara County,12,976847,951005,57357,54509,58082,55609,61449,58184,59220,56295,61026,55395,86319,72224,84333,72934,76672,69751,66523,64412,67128,66318,64009,62566,62674,61141,52329,53186,39615,44013,29883,35777,21323,26564,14440,19149,14465,22978
50,6,87,California,Santa Cruz County,4,131858,133000,7816,7442,7669,7412,7864,7332,11123,11309,13531,12516,8731,7893,8183,8116,7883,7562,8594,8490,8865,9026,9633,10015,9749,10115,8812,8622,5122,5465,3057,3469,2069,2705,1550,2427,1607,3084
50,6,87,California,Santa Cruz County,5,132463,133877,7735,7494,7739,7466,7796,7207,10952,11349,13985,13144,8356,7517,8257,8055,7835,7665,8557,8298,8633,8835,9495,9704,9650,10242,8883,8756,5897,6135,3335,3751,2146,2706,1569,2379,1643,3174
50,6,87,California,Santa Cruz County,6,133584,135232,7717,7398,7853,7512,7631,7233,10997,11371,14396,13730,8229,7458,8348,8065,7936,7765,8379,8192,8499,8658,9335,9499,9529,10170,9143,9059,6402,6643,3690,4141,2279,2724,1563,2369,1658,3245
50,6,87,California,Santa Cruz County,7,134487,136374,7672,7351,7716,7418,7709,7290,10889,11313,14478,13876,8518,7636,8337,8105,7947,7900,8265,7962,8400,8528,9222,9443,9463,10031,9192,9408,7016,7137,4026,4457,2413,2868,1553,2333,1671,3318
50,6,87,California,Santa Cruz County,8,135754,137749,7715,7262,7699,7340,7634,7408,11055,11371,14349,14233,8860,7812,8196,8046,8094,7984,7975,7820,8587,8527,9065,9315,9419,9899,9289,9600,7586,7639,4321,4824,2585,3021,1573,2311,1752,3337
50,6,87,California,Santa Cruz County,9,136089,138307,7534,7079,7700,7338,7585,7473,11054,11340,14172,14167,9152,8136,8133,7827,8134,8151,7789,7723,8710,8519,8756,8966,9274,9737,9244,9655,8130,8179,4630,5186,2658,3178,1699,2331,1735,3322
50,6,87,California,Santa Cruz County,10,136220,138636,7328,6935,7535,7309,7688,7470,11152,11357,13858,14100,9448,8276,7969,7629,8177,8184,7782,7856,8619,8376,8550,8700,9098,9510,9103,9718,8168,8276,5348,5848,2908,3456,1746,2353,1743,3283
50,6,87,California,Santa Cruz County,11,135527,138314,7097,6671,7468,7209,7710,7374,11009,11377,13604,13838,9400,8443,7879,7534,8093,8116,7777,7847,8384,8200,8400,8507,8838,9290,8957,9553,8305,8518,5787,6291,3191,3804,1846,2381,1782,3361
50,6,87,California,Santa Cruz County,12,135176,138037,6867,6579,7427,7031,7568,7238,11181,11549,13445,13631,9285,8286,7927,7604,8078,8060,7711,7831,8184,7931,8224,8296,8664,9161,8805,9433,8348,8730,6247,6724,3460,4076,1934,2506,1821,3371
50,6,89,California,Shasta County,4,87208,90380,5253,5043,5363,5170,5832,5323,6048,5597,5915,5691,5448,5219,4959,4907,4411,4430,5049,5258,5806,6326,6513,7041,6523,7033,6219,6602,4737,5023,3514,3810,2464,2908,1735,2361,1419,2638
50,6,89,California,Shasta County,5,87293,90582,5297,5072,5278,5180,5829,5253,5877,5405,5925,5711,5485,5349,5108,5082,4416,4413,4930,5128,5463,5995,6549,6978,6538,7087,6071,6549,5053,5419,3681,3958,2547,2970,1765,2374,1481,2659
50,6,89,California,Shasta County,6,87529,90868,5332,5073,5361,5227,5749,5325,5754,5256,5901,5572,5609,5417,5278,5318,4474,4539,4843,4957,5259,5676,6408,6886,6457,7085,6084,6631,5224,5631,3914,4238,2589,3048,1815,2366,1478,2623
50,6,89,California,Shasta County,7,87797,91047,5354,5183,5378,5190,5636,5296,5711,5172,5774,5426,5734,5559,5384,5446,4646,4625,4701,4925,5148,5337,6322,6785,6369,6997,6190,6769,5369,5816,4014,4421,2695,3164,1840,2309,1532,2627
50,6,89,California,Shasta County,8,87580,90734,5426,5131,5330,5151,5468,5254,5647,5072,5466,5230,5905,5625,5420,5489,4843,4753,4503,4655,5037,5259,6000,6515,6433,6988,6182,6872,5571,6027,4151,4561,2817,3224,1753,2250,1628,2678
50,6,89,California,Shasta County,9,87722,90849,5494,5105,5366,5224,5430,5243,5568,5066,5333,4956,6002,5768,5532,5523,5044,5034,4411,4426,4964,5246,5648,6180,6323,6952,6290,6899,5789,6323,4230,4626,2905,3322,1790,2255,1603,2701
50,6,89,California,Shasta County,10,88164,91220,5420,5164,5516,5258,5421,5296,5513,5001,5260,4833,6080,5855,5600,5619,5250,5207,4471,4444,4908,5169,5322,5946,6450,6904,6269,6914,5691,6289,4492,4968,3042,3403,1843,2336,1616,2614
50,6,89,California,Shasta County,11,88342,91367,5483,5145,5455,5181,5438,5342,5471,4995,5165,4737,6022,5809,5731,5648,5434,5486,4612,4529,4804,5012,5116,5663,6326,6785,6202,6986,5715,6322,4669,5171,3219,3613,1879,2400,1601,2543
50,6,89,California,Shasta County,12,88473,91607,5473,5007,5602,5396,5471,5306,5370,5002,5078,4683,5921,5683,5802,5738,5561,5649,4789,4666,4720,4911,4941,5411,6224,6709,6057,6841,5832,6484,4826,5392,3289,3748,1956,2498,1561,2483
50,6,91,California,Sierra County,4,1562,1536,59,68,65,62,75,67,97,80,63,43,59,56,59,68,63,71,87,83,106,117,151,147,148,168,187,165,121,114,91,87,63,64,39,44,29,32
50,6,91,California,Sierra County,5,1543,1524,57,77,60,63,77,65,92,73,65,41,53,54,60,73,55,73,85,78,98,103,147,144,141,158,184,166,139,124,95,86,60,66,47,46,28,34
50,6,91,California,Sierra County,6,1517,1511,59,62,57,73,76,70,88,67,68,38,49,56,67,67,56,69,73,81,87,89,142,131,127,160,181,174,148,131,99,95,58,66,51,48,31,34
50,6,91,California,Sierra County,7,1492,1480,51,57,70,73,72,63,83,63,73,48,46,39,60,69,66,62,61,78,78,87,127,129,128,152,171,163,164,143,98,98,63,63,49,57,32,36
50,6,91,California,Sierra County,8,1512,1473,51,58,71,77,80,63,77,58,76,55,62,38,51,63,71,64,66,77,76,87,110,119,146,150,159,143,173,156,99,101,61,68,51,55,32,41
50,6,91,California,Sierra County,9,1487,1464,60,60,64,69,72,62,70,53,75,55,62,43,47,53,72,67,66,76,75,77,98,116,155,149,145,143,180,160,96,108,77,69,41,57,32,47
50,6,91,California,Sierra County,10,1511,1491,71,73,64,61,67,69,68,52,77,63,63,39,57,61,64,60,71,83,79,81,93,101,156,148,143,135,173,161,112,120,82,69,35,61,36,54
50,6,91,California,Sierra County,11,1508,1489,64,75,73,60,60,69,69,48,67,43,79,50,52,66,75,67,70,74,70,83,82,85,148,130,131,147,180,169,120,129,95,82,37,59,36,53
50,6,91,California,Sierra County,12,1509,1496,66,72,67,56,73,78,76,47,55,42,75,48,53,58,68,81,85,82,67,78,82,87,139,122,138,147,157,155,133,138,93,93,44,57,38,55
50,6,93,California,Siskiyou County,4,22213,22402,1223,1162,1217,1209,1321,1324,1488,1200,1185,1081,1159,1090,1092,1004,1051,981,1196,1200,1380,1414,1687,1944,1965,2098,2002,2036,1533,1468,1042,1024,735,794,511,656,426,717
50,6,93,California,Siskiyou County,5,21901,22178,1197,1172,1263,1203,1235,1317,1441,1176,1157,1051,1130,1062,1121,1048,1014,943,1223,1135,1251,1338,1579,1792,1922,2112,1933,2012,1656,1590,1098,1058,749,796,518,626,414,747
50,6,93,California,Siskiyou County,6,21647,21885,1163,1190,1262,1187,1231,1262,1371,1175,1163,1009,1108,1026,1126,1051,992,947,1185,1110,1145,1238,1512,1684,1878,2036,1920,2016,1691,1690,1201,1111,765,801,506,621,428,731
50,6,93,California,Siskiyou County,7,21571,21767,1150,1183,1269,1184,1205,1213,1311,1177,1169,1005,1135,1018,1150,1112,1024,958,1123,1060,1106,1188,1502,1591,1788,1981,1879,2055,1757,1730,1284,1199,769,800,506,594,444,719
50,6,93,California,Siskiyou County,8,21549,21705,1158,1189,1297,1193,1197,1167,1303,1193,1106,986,1126,1004,1169,1133,1074,1010,1087,1014,1127,1208,1406,1476,1694,1970,1864,2033,1863,1755,1303,1288,811,802,497,589,467,695
50,6,93,California,Siskiyou County,9,21600,21776,1221,1157,1305,1225,1223,1172,1280,1193,1140,949,1136,1049,1168,1127,1110,1058,1045,975,1161,1215,1286,1343,1631,1936,1852,2048,1893,1890,1337,1332,855,815,512,596,445,696
50,6,93,California,Siskiyou County,10,21700,21922,1204,1140,1315,1265,1293,1205,1233,1177,1149,959,1182,1079,1163,1136,1153,1124,1054,978,1193,1174,1181,1318,1562,1780,1827,2103,1864,1895,1454,1448,921,856,521,613,431,672
50,6,93,California,Siskiyou County,11,21656,21894,1179,1099,1219,1295,1375,1227,1232,1121,1068,932,1193,1073,1177,1105,1188,1199,1037,981,1185,1141,1112,1255,1510,1713,1833,2059,1859,1929,1514,1539,1023,923,528,612,424,691
50,6,93,California,Siskiyou County,12,21654,21885,1125,1053,1168,1301,1405,1236,1253,1106,1102,937,1172,1034,1186,1111,1214,1248,1038,994,1155,1111,1070,1213,1484,1645,1785,2014,1834,1995,1624,1550,1083,1032,526,614,430,691
50,6,95,California,Solano County,4,207649,208693,13673,12930,13858,13200,14391,13850,15130,14077,16001,14237,15020,14042,13852,13249,12672,12593,14074,13750,15517,15417,15847,16116,14039,14981,12011,12606,7730,8635,5247,6148,3848,4905,2602,3907,2137,4050
50,6,95,California,Solano County,5,208999,210675,13466,12858,13944,13091,14121,13754,14762,13687,16411,14761,15327,14160,14293,13607,12700,12485,13812,13700,15047,14961,15787,16128,14331,15445,12085,12701,8652,9735,5490,6497,3914,5001,2661,3899,2196,4205
50,6,95,California,Solano County,6,210737,212922,13365,12869,14102,13225,13976,13627,14522,13410,16651,14776,15693,14628,14674,13927,12805,12666,13501,13469,14522,14434,15820,16176,14498,15545,12332,13207,9356,10464,5813,6962,4040,5151,2783,3976,2284,4410
50,6,95,California,Solano County,7,213206,215800,13371,13012,14223,13348,13997,13512,14234,13169,16689,14676,16141,15071,15189,14360,13012,12963,13389,13325,14110,13994,15715,16219,14850,15834,12524,13715,10008,11209,6235,7392,4210,5364,2888,4065,2421,4572
50,6,95,California,Solano County,8,215303,218106,13575,13160,14184,13342,14069,13431,14080,13056,16230,14247,16565,15477,15479,14774,13626,13486,12964,13049,13953,13779,15412,15812,15039,16045,12903,14227,10699,11896,6580,7901,4408,5519,2967,4122,2570,4783
50,6,95,California,Solano County,9,218215,220643,13850,13117,14084,13530,14197,13437,13883,13052,15954,13810,17134,15927,16013,15298,14221,13823,12808,12648,13993,13903,15059,15445,15169,16171,13229,14730,11243,12393,7128,8496,4541,5765,3029,4185,2680,4913
50,6,95,California,Solano County,10,220820,222691,13928,13166,14043,13541,14266,13401,13725,13056,15624,13541,17638,16106,16227,15410,14952,14334,13018,12630,13895,13859,14774,14988,15177,16098,13580,15237,11277,12482,8054,9445,4767,6102,3092,4331,2783,4964
50,6,95,California,Solano County,11,221843,223882,13924,13059,13982,13451,14314,13415,13735,12858,15286,13377,17691,16095,16289,15597,15421,14661,13217,12963,13723,13521,14261,14506,15207,15903,13586,15396,11486,12887,8548,10126,5096,6560,3155,4450,2922,5057
50,6,95,California,Solano County,12,222764,224879,13774,13018,14046,13358,14292,13437,13623,12800,15067,13094,17403,15836,16610,15886,15957,15007,13434,13221,13642,13298,13830,13952,14937,15826,13787,15352,11533,13273,9102,10806,5445,6975,3275,4578,3007,5162
50,6,97,California,Sonoma County,4,239134,248287,14196,13651,14939,14328,15081,14475,16336,15784,16994,15660,16585,15105,15546,14982,14377,13847,15845,15793,16928,17884,18073,19424,17482,19281,16449,18109,10929,12225,6945,8184,4830,6205,3776,5698,3823,7652
50,6,97,California,Sonoma County,5,240184,249809,13796,13298,14992,14324,14956,14324,15926,15686,17151,15861,16422,15072,15890,15303,14457,13892,15673,15803,16599,17193,17837,19278,17682,19331,16271,18240,12366,13719,7467,8815,4965,6303,3830,5595,3904,7772
50,6,97,California,Sonoma County,6,242154,251919,13708,13203,14964,14245,14961,14312,15495,15467,17085,15746,16440,15228,16400,15745,14693,14221,15480,15555,16274,16590,17735,19229,17843,19452,16525,18616,13356,14782,8203,9597,5256,6620,3750,5455,3986,7856
