STATE,COUNTY,STNAME,COUNTY_NAME,YEAR,AGEGRP,POPULATION,GENDER
6,103,California,Tehama,2,99,27764,M
6,103,California,Tehama,3,0,340,M
6,103,California,Tehama,3,1,1430,M
6,103,California,Tehama,3,2,2171,M
6,103,California,Tehama,3,3,2474,M
6,103,California,Tehama,3,4,2306,M
6,103,California,Tehama,3,5,1635,M
6,103,California,Tehama,3,6,1381,M
6,103,California,Tehama,3,7,1595,M
6,103,California,Tehama,3,8,1989,M
6,103,California,Tehama,3,9,2153,M
6,103,California,Tehama,3,10,1849,M
6,103,California,Tehama,3,11,1857,M
6,103,California,Tehama,3,12,1428,M
6,103,California,Tehama,3,13,1417,M
6,103,California,Tehama,3,14,1239,M
6,103,California,Tehama,3,15,1069,M
6,103,California,Tehama,3,16,846,M
6,103,California,Tehama,3,17,580,M
6,103,California,Tehama,3,18,338,M
6,103,California,Tehama,3,99,28097,M
6,103,California,Tehama,4,0,392,M
6,103,California,Tehama,4,1,1420,M
6,103,California,Tehama,4,2,2148,M
6,103,California,Tehama,4,3,2467,M
6,103,California,Tehama,4,4,2305,M
6,103,California,Tehama,4,5,1667,M
6,103,California,Tehama,4,6,1445,M
6,103,California,Tehama,4,7,1577,M
6,103,California,Tehama,4,8,1951,M
6,103,California,Tehama,4,9,2149,M
6,103,California,Tehama,4,10,1974,M
6,103,California,Tehama,4,11,1892,M
6,103,California,Tehama,4,12,1548,M
6,103,California,Tehama,4,13,1394,M
6,103,California,Tehama,4,14,1258,M
6,103,California,Tehama,4,15,1084,M
6,103,California,Tehama,4,16,851,M
6,103,California,Tehama,4,17,562,M
6,103,California,Tehama,4,18,357,M
6,103,California,Tehama,4,99,28441,M
6,103,California,Tehama,5,0,380,M
6,103,California,Tehama,5,1,1492,M
6,103,California,Tehama,5,2,2081,M
6,103,California,Tehama,5,3,2499,M
6,103,California,Tehama,5,4,2323,M
6,103,California,Tehama,5,5,1737,M
6,103,California,Tehama,5,6,1459,M
6,103,California,Tehama,5,7,1634,M
6,103,California,Tehama,5,8,1912,M
6,103,California,Tehama,5,9,2176,M
6,103,California,Tehama,5,10,2023,M
6,103,California,Tehama,5,11,1892,M
6,103,California,Tehama,5,12,1694,M
6,103,California,Tehama,5,13,1492,M
6,103,California,Tehama,5,14,1285,M
6,103,California,Tehama,5,15,1087,M
6,103,California,Tehama,5,16,870,M
6,103,California,Tehama,5,17,569,M
6,103,California,Tehama,5,18,377,M
6,103,California,Tehama,5,99,28982,M
6,103,California,Tehama,6,0,446,M
6,103,California,Tehama,6,1,1571,M
6,103,California,Tehama,6,2,2013,M
6,103,California,Tehama,6,3,2572,M
6,103,California,Tehama,6,4,2342,M
6,103,California,Tehama,6,5,1793,M
6,103,California,Tehama,6,6,1529,M
6,103,California,Tehama,6,7,1652,M
6,103,California,Tehama,6,8,1868,M
6,103,California,Tehama,6,9,2261,M
6,103,California,Tehama,6,10,2096,M
6,103,California,Tehama,6,11,1898,M
6,103,California,Tehama,6,12,1754,M
6,103,California,Tehama,6,13,1529,M
6,103,California,Tehama,6,14,1346,M
6,103,California,Tehama,6,15,1084,M
6,103,California,Tehama,6,16,867,M
6,103,California,Tehama,6,17,576,M
6,103,California,Tehama,6,18,373,M
6,103,California,Tehama,6,99,29570,M
6,103,California,Tehama,7,0,414,M
6,103,California,Tehama,7,1,1728,M
6,103,California,Tehama,7,2,1964,M
6,103,California,Tehama,7,3,2500,M
6,103,California,Tehama,7,4,2396,M
6,103,California,Tehama,7,5,1825,M
6,103,California,Tehama,7,6,1652,M
6,103,California,Tehama,7,7,1593,M
6,103,California,Tehama,7,8,1913,M
6,103,California,Tehama,7,9,2172,M
6,103,California,Tehama,7,10,2201,M
6,103,California,Tehama,7,11,1983,M
6,103,California,Tehama,7,12,1917,M
6,103,California,Tehama,7,13,1550,M
6,103,California,Tehama,7,14,1374,M
6,103,California,Tehama,7,15,1116,M
6,103,California,Tehama,7,16,830,M
6,103,California,Tehama,7,17,610,M
6,103,California,Tehama,7,18,393,M
6,103,California,Tehama,7,99,30131,M
6,103,California,Tehama,8,0,471,M
6,103,California,Tehama,8,1,1754,M
6,103,California,Tehama,8,2,1999,M
6,103,California,Tehama,8,3,2481,M
6,103,California,Tehama,8,4,2479,M
6,103,California,Tehama,8,5,1821,M
6,103,California,Tehama,8,6,1738,M
6,103,California,Tehama,8,7,1591,M
6,103,California,Tehama,8,8,1845,M
6,103,California,Tehama,8,9,2152,M
6,103,California,Tehama,8,10,2353,M
6,103,California,Tehama,8,11,1985,M
6,103,California,Tehama,8,12,2027,M
6,103,California,Tehama,8,13,1560,M
6,103,California,Tehama,8,14,1395,M
6,103,California,Tehama,8,15,1107,M
6,103,California,Tehama,8,16,881,M
6,103,California,Tehama,8,17,579,M
6,103,California,Tehama,8,18,419,M
6,103,California,Tehama,8,99,30637,M
6,103,California,Tehama,9,0,455,M
6,103,California,Tehama,9,1,1765,M
6,103,California,Tehama,9,2,2037,M
6,103,California,Tehama,9,3,2448,M
6,103,California,Tehama,9,4,2444,M
6,103,California,Tehama,9,5,1783,M
6,103,California,Tehama,9,6,1773,M
6,103,California,Tehama,9,7,1657,M
6,103,California,Tehama,9,8,1857,M
6,103,California,Tehama,9,9,2057,M
6,103,California,Tehama,9,10,2306,M
6,103,California,Tehama,9,11,2112,M
6,103,California,Tehama,9,12,2031,M
6,103,California,Tehama,9,13,1723,M
6,103,California,Tehama,9,14,1425,M
6,103,California,Tehama,9,15,1125,M
6,103,California,Tehama,9,16,889,M
6,103,California,Tehama,9,17,566,M
6,103,California,Tehama,9,18,425,M
6,103,California,Tehama,9,99,30878,M
6,103,California,Tehama,10,0,476,M
6,103,California,Tehama,10,1,1800,M
6,103,California,Tehama,10,2,2097,M
6,103,California,Tehama,10,3,2377,M
6,103,California,Tehama,10,4,2469,M
6,103,California,Tehama,10,5,1833,M
6,103,California,Tehama,10,6,1911,M
6,103,California,Tehama,10,7,1656,M
6,103,California,Tehama,10,8,1835,M
6,103,California,Tehama,10,9,1973,M
6,103,California,Tehama,10,10,2300,M
6,103,California,Tehama,10,11,2166,M
6,103,California,Tehama,10,12,2003,M
6,103,California,Tehama,10,13,1850,M
6,103,California,Tehama,10,14,1476,M
6,103,California,Tehama,10,15,1141,M
6,103,California,Tehama,10,16,919,M
6,103,California,Tehama,10,17,561,M
6,103,California,Tehama,10,18,427,M
6,103,California,Tehama,10,99,31270,M
6,103,California,Tehama,11,0,477,M
6,103,California,Tehama,11,1,1794,M
6,103,California,Tehama,11,2,2194,M
6,103,California,Tehama,11,3,2276,M
6,103,California,Tehama,11,4,2456,M
6,103,California,Tehama,11,5,1807,M
6,103,California,Tehama,11,6,1955,M
6,103,California,Tehama,11,7,1714,M
6,103,California,Tehama,11,8,1820,M
6,103,California,Tehama,11,9,1861,M
6,103,California,Tehama,11,10,2345,M
6,103,California,Tehama,11,11,2191,M
6,103,California,Tehama,11,12,1991,M
6,103,California,Tehama,11,13,1901,M
6,103,California,Tehama,11,14,1484,M
6,103,California,Tehama,11,15,1158,M
6,103,California,Tehama,11,16,921,M
6,103,California,Tehama,11,17,607,M
6,103,California,Tehama,11,18,418,M
6,103,California,Tehama,11,99,31370,M
6,103,California,Tehama,12,0,459,M
6,103,California,Tehama,12,1,1804,M
6,103,California,Tehama,12,2,2217,M
6,103,California,Tehama,12,3,2242,M
6,103,California,Tehama,12,4,2429,M
6,103,California,Tehama,12,5,1841,M
6,103,California,Tehama,12,6,1922,M
6,103,California,Tehama,12,7,1779,M
6,103,California,Tehama,12,8,1792,M
6,103,California,Tehama,12,9,1888,M
6,103,California,Tehama,12,10,2270,M
6,103,California,Tehama,12,11,2268,M
6,103,California,Tehama,12,12,2023,M
6,103,California,Tehama,12,13,2023,M
6,103,California,Tehama,12,14,1514,M
6,103,California,Tehama,12,15,1197,M
6,103,California,Tehama,12,16,923,M
6,103,California,Tehama,12,17,577,M
6,103,California,Tehama,12,18,442,M
6,103,California,Tehama,12,99,31610,M
6,103,California,Tehama,13,0,460,M
6,103,California,Tehama,13,1,1819,M
6,103,California,Tehama,13,2,2214,M
6,103,California,Tehama,13,3,2239,M
6,103,California,Tehama,13,4,2419,M
6,103,California,Tehama,13,5,1856,M
6,103,California,Tehama,13,6,1924,M
6,103,California,Tehama,13,7,1793,M
6,103,California,Tehama,13,8,1778,M
6,103,California,Tehama,13,9,1890,M
6,103,California,Tehama,13,10,2272,M
6,103,California,Tehama,13,11,2277,M
6,103,California,Tehama,13,12,2034,M
6,103,California,Tehama,13,13,2040,M
6,103,California,Tehama,13,14,1523,M
6,103,California,Tehama,13,15,1201,M
6,103,California,Tehama,13,16,923,M
6,103,California,Tehama,13,17,579,M
6,103,California,Tehama,13,18,446,M
6,103,California,Tehama,13,99,31687,M
6,105,California,Trinity,1,0,41,M
6,105,California,Trinity,1,1,237,M
6,105,California,Trinity,1,2,421,M
6,105,California,Trinity,1,3,513,M
6,105,California,Trinity,1,4,481,M
6,105,California,Trinity,1,5,222,M
6,105,California,Trinity,1,6,250,M
6,105,California,Trinity,1,7,279,M
6,105,California,Trinity,1,8,387,M
6,105,California,Trinity,1,9,536,M
6,105,California,Trinity,1,10,638,M
6,105,California,Trinity,1,11,590,M
6,105,California,Trinity,1,12,524,M
6,105,California,Trinity,1,13,420,M
6,105,California,Trinity,1,14,365,M
6,105,California,Trinity,1,15,326,M
6,105,California,Trinity,1,16,226,M
6,105,California,Trinity,1,17,120,M
6,105,California,Trinity,1,18,62,M
6,105,California,Trinity,1,99,6638,M
6,105,California,Trinity,2,0,42,M
6,105,California,Trinity,2,1,238,M
6,105,California,Trinity,2,2,420,M
6,105,California,Trinity,2,3,514,M
6,105,California,Trinity,2,4,480,M
6,105,California,Trinity,2,5,227,M
6,105,California,Trinity,2,6,247,M
6,105,California,Trinity,2,7,277,M
6,105,California,Trinity,2,8,386,M
6,105,California,Trinity,2,9,533,M
6,105,California,Trinity,2,10,639,M
6,105,California,Trinity,2,11,595,M
6,105,California,Trinity,2,12,525,M
6,105,California,Trinity,2,13,420,M
6,105,California,Trinity,2,14,359,M
6,105,California,Trinity,2,15,317,M
6,105,California,Trinity,2,16,220,M
6,105,California,Trinity,2,17,120,M
6,105,California,Trinity,2,18,65,M
6,105,California,Trinity,2,99,6624,M
6,105,California,Trinity,3,0,42,M
6,105,California,Trinity,3,1,218,M
6,105,California,Trinity,3,2,381,M
6,105,California,Trinity,3,3,483,M
6,105,California,Trinity,3,4,499,M
6,105,California,Trinity,3,5,232,M
6,105,California,Trinity,3,6,258,M
6,105,California,Trinity,3,7,274,M
6,105,California,Trinity,3,8,354,M
6,105,California,Trinity,3,9,510,M
6,105,California,Trinity,3,10,632,M
6,105,California,Trinity,3,11,643,M
6,105,California,Trinity,3,12,526,M
6,105,California,Trinity,3,13,461,M
6,105,California,Trinity,3,14,336,M
6,105,California,Trinity,3,15,314,M
6,105,California,Trinity,3,16,202,M
6,105,California,Trinity,3,17,129,M
6,105,California,Trinity,3,18,67,M
6,105,California,Trinity,3,99,6561,M
6,105,California,Trinity,4,0,57,M
6,105,California,Trinity,4,1,203,M
6,105,California,Trinity,4,2,401,M
6,105,California,Trinity,4,3,498,M
6,105,California,Trinity,4,4,498,M
6,105,California,Trinity,4,5,258,M
6,105,California,Trinity,4,6,263,M
6,105,California,Trinity,4,7,280,M
6,105,California,Trinity,4,8,358,M
6,105,California,Trinity,4,9,485,M
6,105,California,Trinity,4,10,643,M
6,105,California,Trinity,4,11,637,M
6,105,California,Trinity,4,12,591,M
6,105,California,Trinity,4,13,477,M
6,105,California,Trinity,4,14,354,M
6,105,California,Trinity,4,15,286,M
6,105,California,Trinity,4,16,197,M
6,105,California,Trinity,4,17,127,M
6,105,California,Trinity,4,18,58,M
6,105,California,Trinity,4,99,6671,M
6,105,California,Trinity,5,0,46,M
6,105,California,Trinity,5,1,225,M
6,105,California,Trinity,5,2,405,M
6,105,California,Trinity,5,3,476,M
6,105,California,Trinity,5,4,471,M
6,105,California,Trinity,5,5,286,M
6,105,California,Trinity,5,6,264,M
6,105,California,Trinity,5,7,293,M
6,105,California,Trinity,5,8,345,M
6,105,California,Trinity,5,9,489,M
6,105,California,Trinity,5,10,641,M
6,105,California,Trinity,5,11,650,M
6,105,California,Trinity,5,12,631,M
6,105,California,Trinity,5,13,526,M
6,105,California,Trinity,5,14,364,M
6,105,California,Trinity,5,15,273,M
6,105,California,Trinity,5,16,191,M
6,105,California,Trinity,5,17,117,M
6,105,California,Trinity,5,18,68,M
6,105,California,Trinity,5,99,6761,M
6,105,California,Trinity,6,0,55,M
6,105,California,Trinity,6,1,211,M
6,105,California,Trinity,6,2,373,M
6,105,California,Trinity,6,3,469,M
6,105,California,Trinity,6,4,469,M
6,105,California,Trinity,6,5,298,M
6,105,California,Trinity,6,6,285,M
6,105,California,Trinity,6,7,289,M
6,105,California,Trinity,6,8,341,M
6,105,California,Trinity,6,9,468,M
6,105,California,Trinity,6,10,630,M
6,105,California,Trinity,6,11,702,M
6,105,California,Trinity,6,12,602,M
6,105,California,Trinity,6,13,570,M
6,105,California,Trinity,6,14,373,M
6,105,California,Trinity,6,15,266,M
6,105,California,Trinity,6,16,183,M
6,105,California,Trinity,6,17,104,M
6,105,California,Trinity,6,18,69,M
6,105,California,Trinity,6,99,6757,M
6,105,California,Trinity,7,0,64,M
6,105,California,Trinity,7,1,240,M
6,105,California,Trinity,7,2,350,M
6,105,California,Trinity,7,3,467,M
6,105,California,Trinity,7,4,483,M
6,105,California,Trinity,7,5,295,M
6,105,California,Trinity,7,6,274,M
6,105,California,Trinity,7,7,311,M
6,105,California,Trinity,7,8,338,M
6,105,California,Trinity,7,9,431,M
6,105,California,Trinity,7,10,632,M
6,105,California,Trinity,7,11,715,M
6,105,California,Trinity,7,12,633,M
6,105,California,Trinity,7,13,596,M
6,105,California,Trinity,7,14,413,M
6,105,California,Trinity,7,15,271,M
6,105,California,Trinity,7,16,210,M
6,105,California,Trinity,7,17,119,M
6,105,California,Trinity,7,18,75,M
6,105,California,Trinity,7,99,6917,M
6,105,California,Trinity,8,0,63,M
6,105,California,Trinity,8,1,251,M
6,105,California,Trinity,8,2,339,M
6,105,California,Trinity,8,3,451,M
6,105,California,Trinity,8,4,465,M
6,105,California,Trinity,8,5,294,M
6,105,California,Trinity,8,6,294,M
6,105,California,Trinity,8,7,294,M
6,105,California,Trinity,8,8,345,M
6,105,California,Trinity,8,9,418,M
6,105,California,Trinity,8,10,634,M
6,105,California,Trinity,8,11,715,M
6,105,California,Trinity,8,12,682,M
6,105,California,Trinity,8,13,607,M
6,105,California,Trinity,8,14,449,M
6,105,California,Trinity,8,15,272,M
6,105,California,Trinity,8,16,223,M
6,105,California,Trinity,8,17,135,M
6,105,California,Trinity,8,18,84,M
6,105,California,Trinity,8,99,7015,M
6,105,California,Trinity,9,0,64,M
6,105,California,Trinity,9,1,258,M
6,105,California,Trinity,9,2,304,M
6,105,California,Trinity,9,3,440,M
6,105,California,Trinity,9,4,455,M
6,105,California,Trinity,9,5,290,M
6,105,California,Trinity,9,6,315,M
6,105,California,Trinity,9,7,299,M
6,105,California,Trinity,9,8,336,M
6,105,California,Trinity,9,9,412,M
6,105,California,Trinity,9,10,600,M
6,105,California,Trinity,9,11,712,M
6,105,California,Trinity,9,12,679,M
6,105,California,Trinity,9,13,660,M
6,105,California,Trinity,9,14,463,M
6,105,California,Trinity,9,15,306,M
6,105,California,Trinity,9,16,214,M
6,105,California,Trinity,9,17,147,M
6,105,California,Trinity,9,18,90,M
6,105,California,Trinity,9,99,7044,M
6,105,California,Trinity,10,0,53,M
6,105,California,Trinity,10,1,287,M
6,105,California,Trinity,10,2,299,M
6,105,California,Trinity,10,3,407,M
6,105,California,Trinity,10,4,425,M
6,105,California,Trinity,10,5,309,M
6,105,California,Trinity,10,6,348,M
6,105,California,Trinity,10,7,299,M
6,105,California,Trinity,10,8,341,M
6,105,California,Trinity,10,9,370,M
6,105,California,Trinity,10,10,556,M
6,105,California,Trinity,10,11,697,M
6,105,California,Trinity,10,12,694,M
6,105,California,Trinity,10,13,670,M
6,105,California,Trinity,10,14,509,M
6,105,California,Trinity,10,15,328,M
6,105,California,Trinity,10,16,214,M
6,105,California,Trinity,10,17,164,M
6,105,California,Trinity,10,18,93,M
6,105,California,Trinity,10,99,7063,M
6,105,California,Trinity,11,0,58,M
6,105,California,Trinity,11,1,296,M
6,105,California,Trinity,11,2,319,M
6,105,California,Trinity,11,3,372,M
6,105,California,Trinity,11,4,421,M
6,105,California,Trinity,11,5,298,M
6,105,California,Trinity,11,6,348,M
6,105,California,Trinity,11,7,341,M
6,105,California,Trinity,11,8,326,M
6,105,California,Trinity,11,9,366,M
6,105,California,Trinity,11,10,534,M
6,105,California,Trinity,11,11,646,M
6,105,California,Trinity,11,12,737,M
6,105,California,Trinity,11,13,683,M
6,105,California,Trinity,11,14,524,M
6,105,California,Trinity,11,15,349,M
6,105,California,Trinity,11,16,230,M
6,105,California,Trinity,11,17,151,M
6,105,California,Trinity,11,18,100,M
6,105,California,Trinity,11,99,7099,M
6,105,California,Trinity,12,0,48,M
6,105,California,Trinity,12,1,285,M
6,105,California,Trinity,12,2,333,M
6,105,California,Trinity,12,3,353,M
6,105,California,Trinity,12,4,404,M
6,105,California,Trinity,12,5,304,M
6,105,California,Trinity,12,6,360,M
6,105,California,Trinity,12,7,333,M
6,105,California,Trinity,12,8,345,M
6,105,California,Trinity,12,9,373,M
6,105,California,Trinity,12,10,527,M
6,105,California,Trinity,12,11,613,M
6,105,California,Trinity,12,12,721,M
6,105,California,Trinity,12,13,687,M
6,105,California,Trinity,12,14,547,M
6,105,California,Trinity,12,15,365,M
6,105,California,Trinity,12,16,243,M
6,105,California,Trinity,12,17,170,M
6,105,California,Trinity,12,18,102,M
6,105,California,Trinity,12,99,7113,M
6,105,California,Trinity,13,0,48,M
6,105,California,Trinity,13,1,286,M
6,105,California,Trinity,13,2,329,M
6,105,California,Trinity,13,3,349,M
6,105,California,Trinity,13,4,404,M
6,105,California,Trinity,13,5,309,M
6,105,California,Trinity,13,6,362,M
6,105,California,Trinity,13,7,335,M
6,105,California,Trinity,13,8,339,M
6,105,California,Trinity,13,9,372,M
6,105,California,Trinity,13,10,524,M
6,105,California,Trinity,13,11,611,M
6,105,California,Trinity,13,12,722,M
6,105,California,Trinity,13,13,688,M
6,105,California,Trinity,13,14,544,M
6,105,California,Trinity,13,15,365,M
6,105,California,Trinity,13,16,243,M
6,105,California,Trinity,13,17,169,M
6,105,California,Trinity,13,18,103,M
6,105,California,Trinity,13,99,7102,M
6,107,California,Tulare,1,0,3284,M
6,107,California,Tulare,1,1,13370,M
6,107,California,Tulare,1,2,18233,M
6,107,California,Tulare,1,3,17856,M
6,107,California,Tulare,1,4,17594,M
6,107,California,Tulare,1,5,13875,M
6,107,California,Tulare,1,6,12855,M
6,107,California,Tulare,1,7,12710,M
6,107,California,Tulare,1,8,13298,M
6,107,California,Tulare,1,9,12546,M
6,107,California,Tulare,1,10,10974,M
6,107,California,Tulare,1,11,9498,M
6,107,California,Tulare,1,12,7135,M
6,107,California,Tulare,1,13,5495,M
6,107,California,Tulare,1,14,4736,M
6,107,California,Tulare,1,15,3903,M
6,107,California,Tulare,1,16,3273,M
6,107,California,Tulare,1,17,1967,M
6,107,California,Tulare,1,18,1404,M
6,107,California,Tulare,1,99,184006,M
6,107,California,Tulare,2,0,3354,M
6,107,California,Tulare,2,1,13332,M
6,107,California,Tulare,2,2,18151,M
6,107,California,Tulare,2,3,17941,M
6,107,California,Tulare,2,4,17628,M
6,107,California,Tulare,2,5,13979,M
6,107,California,Tulare,2,6,12825,M
6,107,California,Tulare,2,7,12725,M
6,107,California,Tulare,2,8,13293,M
6,107,California,Tulare,2,9,12582,M
6,107,California,Tulare,2,10,11023,M
6,107,California,Tulare,2,11,9576,M
6,107,California,Tulare,2,12,7174,M
6,107,California,Tulare,2,13,5510,M
6,107,California,Tulare,2,14,4730,M
6,107,California,Tulare,2,15,3912,M
6,107,California,Tulare,2,16,3286,M
6,107,California,Tulare,2,17,1988,M
6,107,California,Tulare,2,18,1410,M
6,107,California,Tulare,2,99,184419,M
6,107,California,Tulare,3,0,3775,M
6,107,California,Tulare,3,1,13151,M
6,107,California,Tulare,3,2,17916,M
6,107,California,Tulare,3,3,18353,M
6,107,California,Tulare,3,4,17655,M
6,107,California,Tulare,3,5,14540,M
6,107,California,Tulare,3,6,12744,M
6,107,California,Tulare,3,7,12777,M
6,107,California,Tulare,3,8,13264,M
6,107,California,Tulare,3,9,12690,M
6,107,California,Tulare,3,10,11325,M
6,107,California,Tulare,3,11,9901,M
6,107,California,Tulare,3,12,7426,M
6,107,California,Tulare,3,13,5738,M
6,107,California,Tulare,3,14,4743,M
6,107,California,Tulare,3,15,3995,M
6,107,California,Tulare,3,16,3183,M
6,107,California,Tulare,3,17,2121,M
6,107,California,Tulare,3,18,1440,M
6,107,California,Tulare,3,99,186737,M
6,107,California,Tulare,4,0,3632,M
6,107,California,Tulare,4,1,13614,M
6,107,California,Tulare,4,2,17663,M
6,107,California,Tulare,4,3,18789,M
6,107,California,Tulare,4,4,17720,M
6,107,California,Tulare,4,5,15218,M
6,107,California,Tulare,4,6,12885,M
6,107,California,Tulare,4,7,12938,M
6,107,California,Tulare,4,8,13130,M
6,107,California,Tulare,4,9,12952,M
6,107,California,Tulare,4,10,11699,M
6,107,California,Tulare,4,11,9972,M
6,107,California,Tulare,4,12,8057,M
6,107,California,Tulare,4,13,5997,M
6,107,California,Tulare,4,14,4760,M
6,107,California,Tulare,4,15,4043,M
6,107,California,Tulare,4,16,3166,M
6,107,California,Tulare,4,17,2169,M
6,107,California,Tulare,4,18,1444,M
6,107,California,Tulare,4,99,189848,M
6,107,California,Tulare,5,0,3776,M
6,107,California,Tulare,5,1,14154,M
6,107,California,Tulare,5,2,17545,M
6,107,California,Tulare,5,3,19198,M
6,107,California,Tulare,5,4,18088,M
6,107,California,Tulare,5,5,15810,M
6,107,California,Tulare,5,6,13412,M
6,107,California,Tulare,5,7,13210,M
6,107,California,Tulare,5,8,13096,M
6,107,California,Tulare,5,9,13219,M
6,107,California,Tulare,5,10,11996,M
6,107,California,Tulare,5,11,10275,M
6,107,California,Tulare,5,12,8454,M
6,107,California,Tulare,5,13,6276,M
6,107,California,Tulare,5,14,4886,M
6,107,California,Tulare,5,15,4040,M
6,107,California,Tulare,5,16,3126,M
6,107,California,Tulare,5,17,2265,M
6,107,California,Tulare,5,18,1499,M
6,107,California,Tulare,5,99,194325,M
6,107,California,Tulare,6,0,3930,M
6,107,California,Tulare,6,1,14782,M
6,107,California,Tulare,6,2,17447,M
6,107,California,Tulare,6,3,19602,M
6,107,California,Tulare,6,4,18408,M
6,107,California,Tulare,6,5,16244,M
6,107,California,Tulare,6,6,13835,M
6,107,California,Tulare,6,7,13451,M
6,107,California,Tulare,6,8,13225,M
6,107,California,Tulare,6,9,13538,M
6,107,California,Tulare,6,10,12281,M
6,107,California,Tulare,6,11,10625,M
6,107,California,Tulare,6,12,9001,M
6,107,California,Tulare,6,13,6610,M
6,107,California,Tulare,6,14,5002,M
6,107,California,Tulare,6,15,4116,M
6,107,California,Tulare,6,16,3185,M
6,107,California,Tulare,6,17,2281,M
6,107,California,Tulare,6,18,1542,M
6,107,California,Tulare,6,99,199105,M
6,107,California,Tulare,7,0,4151,M
6,107,California,Tulare,7,1,15348,M
6,107,California,Tulare,7,2,17493,M
6,107,California,Tulare,7,3,19810,M
6,107,California,Tulare,7,4,18975,M
6,107,California,Tulare,7,5,16440,M
6,107,California,Tulare,7,6,14476,M
6,107,California,Tulare,7,7,13678,M
6,107,California,Tulare,7,8,13520,M
6,107,California,Tulare,7,9,13593,M
6,107,California,Tulare,7,10,12717,M
6,107,California,Tulare,7,11,10974,M
6,107,California,Tulare,7,12,9479,M
6,107,California,Tulare,7,13,6903,M
6,107,California,Tulare,7,14,5169,M
6,107,California,Tulare,7,15,4257,M
6,107,California,Tulare,7,16,3163,M
6,107,California,Tulare,7,17,2316,M
6,107,California,Tulare,7,18,1637,M
6,107,California,Tulare,7,99,204099,M
6,107,California,Tulare,8,0,4039,M
6,107,California,Tulare,8,1,15624,M
6,107,California,Tulare,8,2,18082,M
6,107,California,Tulare,8,3,19896,M
6,107,California,Tulare,8,4,19427,M
6,107,California,Tulare,8,5,16280,M
6,107,California,Tulare,8,6,15224,M
6,107,California,Tulare,8,7,13754,M
6,107,California,Tulare,8,8,13752,M
6,107,California,Tulare,8,9,13694,M
6,107,California,Tulare,8,10,12809,M
6,107,California,Tulare,8,11,11439,M
6,107,California,Tulare,8,12,9841,M
6,107,California,Tulare,8,13,7166,M
6,107,California,Tulare,8,14,5290,M
6,107,California,Tulare,8,15,4218,M
6,107,California,Tulare,8,16,3205,M
6,107,California,Tulare,8,17,2243,M
6,107,California,Tulare,8,18,1753,M
6,107,California,Tulare,8,99,207736,M
6,107,California,Tulare,9,0,4162,M
6,107,California,Tulare,9,1,15969,M
6,107,California,Tulare,9,2,18295,M
6,107,California,Tulare,9,3,19939,M
6,107,California,Tulare,9,4,19865,M
6,107,California,Tulare,9,5,16326,M
6,107,California,Tulare,9,6,15788,M
6,107,California,Tulare,9,7,13894,M
6,107,California,Tulare,9,8,13976,M
6,107,California,Tulare,9,9,13600,M
6,107,California,Tulare,9,10,13000,M
6,107,California,Tulare,9,11,11834,M
6,107,California,Tulare,9,12,9825,M
6,107,California,Tulare,9,13,7767,M
6,107,California,Tulare,9,14,5565,M
6,107,California,Tulare,9,15,4232,M
6,107,California,Tulare,9,16,3234,M
6,107,California,Tulare,9,17,2265,M
6,107,California,Tulare,9,18,1781,M
6,107,California,Tulare,9,99,211317,M
6,107,California,Tulare,10,0,4380,M
6,107,California,Tulare,10,1,16341,M
6,107,California,Tulare,10,2,18897,M
6,107,California,Tulare,10,3,19818,M
6,107,California,Tulare,10,4,20043,M
6,107,California,Tulare,10,5,16432,M
6,107,California,Tulare,10,6,16138,M
6,107,California,Tulare,10,7,14323,M
6,107,California,Tulare,10,8,13982,M
6,107,California,Tulare,10,9,13493,M
6,107,California,Tulare,10,10,13179,M
6,107,California,Tulare,10,11,12167,M
6,107,California,Tulare,10,12,10153,M
6,107,California,Tulare,10,13,8068,M
6,107,California,Tulare,10,14,5837,M
6,107,California,Tulare,10,15,4325,M
6,107,California,Tulare,10,16,3338,M
6,107,California,Tulare,10,17,2267,M
6,107,California,Tulare,10,18,1871,M
6,107,California,Tulare,10,99,215052,M
6,107,California,Tulare,11,0,4208,M
6,107,California,Tulare,11,1,16839,M
6,107,California,Tulare,11,2,19611,M
6,107,California,Tulare,11,3,19767,M
6,107,California,Tulare,11,4,20341,M
6,107,California,Tulare,11,5,16638,M
6,107,California,Tulare,11,6,16508,M
6,107,California,Tulare,11,7,14629,M
6,107,California,Tulare,11,8,14059,M
6,107,California,Tulare,11,9,13423,M
6,107,California,Tulare,11,10,13424,M
6,107,California,Tulare,11,11,12371,M
6,107,California,Tulare,11,12,10370,M
6,107,California,Tulare,11,13,8633,M
6,107,California,Tulare,11,14,6118,M
6,107,California,Tulare,11,15,4400,M
6,107,California,Tulare,11,16,3305,M
6,107,California,Tulare,11,17,2383,M
6,107,California,Tulare,11,18,1905,M
6,107,California,Tulare,11,99,218932,M
6,107,California,Tulare,12,0,4196,M
6,107,California,Tulare,12,1,16808,M
6,107,California,Tulare,12,2,20388,M
6,107,California,Tulare,12,3,19801,M
6,107,California,Tulare,12,4,20239,M
6,107,California,Tulare,12,5,16866,M
6,107,California,Tulare,12,6,16425,M
6,107,California,Tulare,12,7,15023,M
6,107,California,Tulare,12,8,14032,M
6,107,California,Tulare,12,9,13552,M
6,107,California,Tulare,12,10,13423,M
